X;CH1;CH2;Start;Increment
Sequence;Volt;Volt;-6,00E-06;1,00E-08
279;-8,00E-03;9,60E-01;;
280;-6,00E-03;1,04E+00;;
281;-6,00E-03;1,04E+00;;
282;-6,00E-03;1,12E+00;;
283;-6,00E-03;1,12E+00;;
284;-8,00E-03;1,20E+00;;
285;-8,00E-03;1,20E+00;;
286;-4,00E-03;1,28E+00;;
287;-4,00E-03;1,28E+00;;
288;-6,00E-03;1,36E+00;;
289;-6,00E-03;1,36E+00;;
290;-8,00E-03;1,44E+00;;
291;-8,00E-03;1,44E+00;;
292;-6,00E-03;1,52E+00;;
293;-6,00E-03;1,52E+00;;
294;-6,00E-03;1,52E+00;;
295;-6,00E-03;1,52E+00;;
296;-8,00E-03;1,60E+00;;
297;-8,00E-03;1,60E+00;;
298;-6,00E-03;1,68E+00;;
299;-6,00E-03;1,68E+00;;
300;-6,00E-03;1,76E+00;;
301;-6,00E-03;1,76E+00;;
302;-8,00E-03;1,84E+00;;
303;-8,00E-03;1,84E+00;;
304;-6,00E-03;1,92E+00;;
305;-6,00E-03;1,92E+00;;
306;-8,00E-03;2,00E+00;;
307;-8,00E-03;2,00E+00;;
308;-1,00E-02;2,08E+00;;
309;-1,00E-02;2,08E+00;;
310;-8,00E-03;2,08E+00;;
311;-8,00E-03;2,08E+00;;
312;-8,00E-03;2,16E+00;;
313;-8,00E-03;2,16E+00;;
314;-8,00E-03;2,24E+00;;
315;-8,00E-03;2,24E+00;;
316;-8,00E-03;2,32E+00;;
317;-8,00E-03;2,32E+00;;
318;-8,00E-03;2,40E+00;;
319;-8,00E-03;2,40E+00;;
320;-8,00E-03;2,40E+00;;
321;-8,00E-03;2,40E+00;;
322;-2,00E-03;2,48E+00;;
323;-2,00E-03;2,48E+00;;
324;0,00E+00;2,56E+00;;
325;0,00E+00;2,56E+00;;
326;-2,00E-03;2,64E+00;;
327;-2,00E-03;2,64E+00;;
328;-6,00E-03;2,64E+00;;
329;-6,00E-03;2,64E+00;;
330;-6,00E-03;2,72E+00;;
331;-6,00E-03;2,72E+00;;
332;-4,00E-03;2,80E+00;;
333;-4,00E-03;2,80E+00;;
334;-6,00E-03;2,80E+00;;
335;-6,00E-03;2,80E+00;;
336;-8,00E-03;2,88E+00;;
337;-8,00E-03;2,88E+00;;
338;-1,00E-02;2,96E+00;;
339;-1,00E-02;2,96E+00;;
340;-2,00E-03;3,04E+00;;
341;-2,00E-03;3,04E+00;;
342;2,00E-03;3,04E+00;;
343;2,00E-03;3,04E+00;;
344;-2,00E-03;3,12E+00;;
345;-2,00E-03;3,12E+00;;
346;-2,00E-03;3,12E+00;;
347;-2,00E-03;3,12E+00;;
348;2,00E-03;3,20E+00;;
349;2,00E-03;3,20E+00;;
350;0,00E+00;3,20E+00;;
351;0,00E+00;3,20E+00;;
352;-8,00E-03;3,28E+00;;
353;-8,00E-03;3,28E+00;;
354;-1,40E-02;3,36E+00;;
355;-1,40E-02;3,36E+00;;
356;-1,40E-02;3,36E+00;;
357;-1,40E-02;3,36E+00;;
358;-2,00E-03;3,44E+00;;
359;-2,00E-03;3,44E+00;;
360;0,00E+00;3,44E+00;;
361;0,00E+00;3,44E+00;;
362;-8,00E-03;3,52E+00;;
363;-8,00E-03;3,52E+00;;
364;-6,00E-03;3,52E+00;;
365;-6,00E-03;3,52E+00;;
366;0,00E+00;3,60E+00;;
367;0,00E+00;3,60E+00;;
368;0,00E+00;3,60E+00;;
369;0,00E+00;3,60E+00;;
370;-2,00E-03;3,68E+00;;
371;-2,00E-03;3,68E+00;;
372;-6,00E-03;3,68E+00;;
373;-6,00E-03;3,68E+00;;
374;-4,00E-03;3,68E+00;;
375;-4,00E-03;3,68E+00;;
376;-2,00E-03;3,76E+00;;
377;-2,00E-03;3,76E+00;;
378;-2,00E-03;3,76E+00;;
379;-2,00E-03;3,76E+00;;
380;-6,00E-03;3,76E+00;;
381;-6,00E-03;3,76E+00;;
382;-4,00E-03;3,84E+00;;
383;-4,00E-03;3,84E+00;;
384;0,00E+00;3,84E+00;;
385;0,00E+00;3,84E+00;;
386;-4,00E-03;3,84E+00;;
387;-4,00E-03;3,84E+00;;
388;-4,00E-03;3,92E+00;;
389;-4,00E-03;3,92E+00;;
390;-2,00E-03;3,92E+00;;
391;-2,00E-03;3,92E+00;;
392;0,00E+00;3,92E+00;;
393;0,00E+00;3,92E+00;;
394;0,00E+00;4,00E+00;;
395;0,00E+00;4,00E+00;;
396;-2,00E-03;4,00E+00;;
397;-2,00E-03;4,00E+00;;
398;-4,00E-03;4,00E+00;;
399;-4,00E-03;4,00E+00;;
400;-6,00E-03;4,00E+00;;
401;-6,00E-03;4,00E+00;;
402;-4,00E-03;4,00E+00;;
403;-4,00E-03;4,00E+00;;
404;-4,00E-03;4,00E+00;;
405;-4,00E-03;4,00E+00;;
406;-4,00E-03;4,08E+00;;
407;-4,00E-03;4,08E+00;;
408;-2,00E-03;4,08E+00;;
409;-2,00E-03;4,08E+00;;
410;-4,00E-03;4,08E+00;;
411;-4,00E-03;4,08E+00;;
412;-2,00E-03;4,08E+00;;
413;-2,00E-03;4,08E+00;;
414;2,00E-03;4,08E+00;;
415;2,00E-03;4,08E+00;;
416;0,00E+00;4,08E+00;;
417;0,00E+00;4,08E+00;;
418;-4,00E-03;4,08E+00;;
419;-4,00E-03;4,08E+00;;
420;0,00E+00;4,08E+00;;
421;0,00E+00;4,08E+00;;
422;0,00E+00;4,08E+00;;
423;0,00E+00;4,08E+00;;
424;0,00E+00;4,08E+00;;
425;0,00E+00;4,08E+00;;
426;0,00E+00;4,08E+00;;
427;0,00E+00;4,08E+00;;
428;0,00E+00;4,08E+00;;
429;0,00E+00;4,08E+00;;
430;-2,00E-03;4,08E+00;;
431;-2,00E-03;4,08E+00;;
432;0,00E+00;4,00E+00;;
433;0,00E+00;4,00E+00;;
434;0,00E+00;4,00E+00;;
435;0,00E+00;4,00E+00;;
436;-2,00E-03;4,00E+00;;
437;-2,00E-03;4,00E+00;;
438;2,00E-03;4,00E+00;;
439;2,00E-03;4,00E+00;;
440;2,00E-03;4,00E+00;;
441;2,00E-03;4,00E+00;;
442;4,00E-03;4,00E+00;;
443;4,00E-03;4,00E+00;;
444;6,00E-03;3,92E+00;;
445;6,00E-03;3,92E+00;;
446;2,00E-03;3,92E+00;;
447;2,00E-03;3,92E+00;;
448;-2,00E-03;3,92E+00;;
449;-2,00E-03;3,92E+00;;
450;2,00E-03;3,92E+00;;
451;2,00E-03;3,92E+00;;
452;2,00E-03;3,84E+00;;
453;2,00E-03;3,84E+00;;
454;-2,00E-03;3,84E+00;;
455;-2,00E-03;3,84E+00;;
456;-2,00E-03;3,84E+00;;
457;-2,00E-03;3,84E+00;;
458;2,00E-03;3,76E+00;;
459;2,00E-03;3,76E+00;;
460;4,00E-03;3,76E+00;;
461;4,00E-03;3,76E+00;;
462;8,00E-03;3,76E+00;;
463;8,00E-03;3,76E+00;;
464;2,00E-03;3,68E+00;;
465;2,00E-03;3,68E+00;;
466;-2,00E-03;3,68E+00;;
467;-2,00E-03;3,68E+00;;
468;4,00E-03;3,60E+00;;
469;4,00E-03;3,60E+00;;
470;6,00E-03;3,60E+00;;
471;6,00E-03;3,60E+00;;
472;0,00E+00;3,52E+00;;
473;0,00E+00;3,52E+00;;
474;-2,00E-03;3,52E+00;;
475;-2,00E-03;3,52E+00;;
476;2,00E-03;3,44E+00;;
477;2,00E-03;3,44E+00;;
478;2,00E-03;3,44E+00;;
479;2,00E-03;3,44E+00;;
480;4,00E-03;3,36E+00;;
481;4,00E-03;3,36E+00;;
482;0,00E+00;3,36E+00;;
483;0,00E+00;3,36E+00;;
484;0,00E+00;3,28E+00;;
485;0,00E+00;3,28E+00;;
486;4,00E-03;3,28E+00;;
487;4,00E-03;3,28E+00;;
488;4,00E-03;3,20E+00;;
489;4,00E-03;3,20E+00;;
490;-4,00E-03;3,12E+00;;
491;-4,00E-03;3,12E+00;;
492;-2,00E-03;3,12E+00;;
493;-2,00E-03;3,12E+00;;
494;4,00E-03;3,04E+00;;
495;4,00E-03;3,04E+00;;
496;4,00E-03;3,04E+00;;
497;4,00E-03;3,04E+00;;
498;2,00E-03;2,96E+00;;
499;2,00E-03;2,96E+00;;
500;0,00E+00;2,88E+00;;
501;0,00E+00;2,88E+00;;
502;2,00E-03;2,88E+00;;
503;2,00E-03;2,88E+00;;
504;4,00E-03;2,80E+00;;
505;4,00E-03;2,80E+00;;
506;4,00E-03;2,72E+00;;
507;4,00E-03;2,72E+00;;
508;-2,00E-03;2,72E+00;;
509;-2,00E-03;2,72E+00;;
510;-2,00E-03;2,64E+00;;
511;-2,00E-03;2,64E+00;;
512;2,00E-03;2,56E+00;;
513;2,00E-03;2,56E+00;;
514;4,00E-03;2,48E+00;;
515;4,00E-03;2,48E+00;;
516;6,00E-03;2,48E+00;;
517;6,00E-03;2,48E+00;;
518;6,00E-03;2,40E+00;;
519;6,00E-03;2,40E+00;;
520;4,00E-03;2,32E+00;;
521;4,00E-03;2,32E+00;;
522;6,00E-03;2,24E+00;;
523;6,00E-03;2,24E+00;;
524;6,00E-03;2,16E+00;;
525;6,00E-03;2,16E+00;;
526;2,00E-03;2,16E+00;;
527;2,00E-03;2,16E+00;;
528;2,00E-03;2,08E+00;;
529;2,00E-03;2,08E+00;;
530;4,00E-03;2,00E+00;;
531;4,00E-03;2,00E+00;;
532;4,00E-03;1,92E+00;;
533;4,00E-03;1,92E+00;;
534;6,00E-03;1,84E+00;;
535;6,00E-03;1,84E+00;;
536;6,00E-03;1,76E+00;;
537;6,00E-03;1,76E+00;;
538;4,00E-03;1,76E+00;;
539;4,00E-03;1,76E+00;;
540;6,00E-03;1,68E+00;;
541;6,00E-03;1,68E+00;;
542;8,00E-03;1,60E+00;;
543;8,00E-03;1,60E+00;;
544;4,00E-03;1,52E+00;;
545;4,00E-03;1,52E+00;;
546;2,00E-03;1,44E+00;;
547;2,00E-03;1,44E+00;;
548;6,00E-03;1,36E+00;;
549;6,00E-03;1,36E+00;;
550;8,00E-03;1,28E+00;;
551;8,00E-03;1,28E+00;;
552;6,00E-03;1,20E+00;;
553;6,00E-03;1,20E+00;;
554;8,00E-03;1,12E+00;;
555;8,00E-03;1,12E+00;;
556;4,00E-03;1,04E+00;;
557;4,00E-03;1,04E+00;;
558;2,00E-03;1,04E+00;;
559;2,00E-03;1,04E+00;;
560;2,00E-03;9,60E-01;;
561;2,00E-03;9,60E-01;;
562;4,00E-03;8,80E-01;;
563;4,00E-03;8,80E-01;;
564;4,00E-03;8,00E-01;;
565;4,00E-03;8,00E-01;;
566;6,00E-03;7,20E-01;;
567;6,00E-03;7,20E-01;;
568;2,00E-03;6,40E-01;;
569;2,00E-03;6,40E-01;;
570;4,00E-03;5,60E-01;;
571;4,00E-03;5,60E-01;;
572;1,00E-02;4,80E-01;;
573;1,00E-02;4,80E-01;;
574;8,00E-03;4,00E-01;;
575;8,00E-03;4,00E-01;;
576;4,00E-03;3,20E-01;;
577;4,00E-03;3,20E-01;;
578;4,00E-03;2,40E-01;;
579;4,00E-03;2,40E-01;;
580;6,00E-03;1,60E-01;;
581;6,00E-03;1,60E-01;;
582;4,00E-03;8,00E-02;;
583;4,00E-03;8,00E-02;;
584;4,00E-03;0,00E+00;;
585;4,00E-03;0,00E+00;;
586;6,00E-03;-8,00E-02;;
587;6,00E-03;-8,00E-02;;
588;8,00E-03;-1,60E-01;;
589;8,00E-03;-1,60E-01;;
590;1,00E-02;-2,40E-01;;
591;1,00E-02;-2,40E-01;;
592;6,00E-03;-3,20E-01;;
593;6,00E-03;-3,20E-01;;
594;4,00E-03;-4,00E-01;;
595;4,00E-03;-4,00E-01;;
596;1,20E-02;-4,80E-01;;
597;1,20E-02;-4,80E-01;;
598;1,80E-02;-5,60E-01;;
599;1,80E-02;-5,60E-01;;
600;8,00E-03;-6,40E-01;;
601;8,00E-03;-6,40E-01;;
602;2,00E-03;-7,20E-01;;
603;2,00E-03;-7,20E-01;;
604;2,00E-03;-8,00E-01;;
605;2,00E-03;-8,00E-01;;
606;6,00E-03;-8,80E-01;;
607;6,00E-03;-8,80E-01;;
608;8,00E-03;-8,80E-01;;
609;8,00E-03;-8,80E-01;;
610;2,00E-03;-9,60E-01;;
611;2,00E-03;-9,60E-01;;
612;0,00E+00;-1,04E+00;;
613;0,00E+00;-1,04E+00;;
614;8,00E-03;-1,12E+00;;
615;8,00E-03;-1,12E+00;;
616;1,00E-02;-1,20E+00;;
617;1,00E-02;-1,20E+00;;
618;6,00E-03;-1,28E+00;;
619;6,00E-03;-1,28E+00;;
620;6,00E-03;-1,36E+00;;
621;6,00E-03;-1,36E+00;;
622;6,00E-03;-1,44E+00;;
623;6,00E-03;-1,44E+00;;
624;4,00E-03;-1,52E+00;;
625;4,00E-03;-1,52E+00;;
626;2,00E-03;-1,60E+00;;
627;2,00E-03;-1,60E+00;;
628;0,00E+00;-1,68E+00;;
629;0,00E+00;-1,68E+00;;
630;0,00E+00;-1,68E+00;;
631;0,00E+00;-1,68E+00;;
632;6,00E-03;-1,76E+00;;
633;6,00E-03;-1,76E+00;;
634;8,00E-03;-1,84E+00;;
635;8,00E-03;-1,84E+00;;
636;4,00E-03;-1,92E+00;;
637;4,00E-03;-1,92E+00;;
638;6,00E-03;-2,00E+00;;
639;6,00E-03;-2,00E+00;;
640;6,00E-03;-2,08E+00;;
641;6,00E-03;-2,08E+00;;
642;6,00E-03;-2,16E+00;;
643;6,00E-03;-2,16E+00;;
644;4,00E-03;-2,16E+00;;
645;4,00E-03;-2,16E+00;;
646;2,00E-03;-2,24E+00;;
647;2,00E-03;-2,24E+00;;
648;0,00E+00;-2,32E+00;;
649;0,00E+00;-2,32E+00;;
650;2,00E-03;-2,40E+00;;
651;2,00E-03;-2,40E+00;;
652;6,00E-03;-2,48E+00;;
653;6,00E-03;-2,48E+00;;
654;4,00E-03;-2,48E+00;;
655;4,00E-03;-2,48E+00;;
656;2,00E-03;-2,56E+00;;
657;2,00E-03;-2,56E+00;;
658;2,00E-03;-2,64E+00;;
659;2,00E-03;-2,64E+00;;
660;0,00E+00;-2,72E+00;;
661;0,00E+00;-2,72E+00;;
662;2,00E-03;-2,80E+00;;
663;2,00E-03;-2,80E+00;;
664;4,00E-03;-2,80E+00;;
665;4,00E-03;-2,80E+00;;
666;0,00E+00;-2,88E+00;;
667;0,00E+00;-2,88E+00;;
668;4,00E-03;-2,96E+00;;
669;4,00E-03;-2,96E+00;;
670;6,00E-03;-2,96E+00;;
671;6,00E-03;-2,96E+00;;
672;2,00E-03;-3,04E+00;;
673;2,00E-03;-3,04E+00;;
674;0,00E+00;-3,12E+00;;
675;0,00E+00;-3,12E+00;;
676;4,00E-03;-3,12E+00;;
677;4,00E-03;-3,12E+00;;
678;2,00E-03;-3,20E+00;;
679;2,00E-03;-3,20E+00;;
680;0,00E+00;-3,28E+00;;
681;0,00E+00;-3,28E+00;;
682;2,00E-03;-3,28E+00;;
683;2,00E-03;-3,28E+00;;
684;0,00E+00;-3,36E+00;;
685;0,00E+00;-3,36E+00;;
686;0,00E+00;-3,36E+00;;
687;0,00E+00;-3,36E+00;;
688;6,00E-03;-3,44E+00;;
689;6,00E-03;-3,44E+00;;
690;6,00E-03;-3,44E+00;;
691;6,00E-03;-3,44E+00;;
692;6,00E-03;-3,52E+00;;
693;6,00E-03;-3,52E+00;;
694;6,00E-03;-3,52E+00;;
695;6,00E-03;-3,52E+00;;
696;0,00E+00;-3,60E+00;;
697;0,00E+00;-3,60E+00;;
698;0,00E+00;-3,60E+00;;
699;0,00E+00;-3,60E+00;;
700;4,00E-03;-3,68E+00;;
701;4,00E-03;-3,68E+00;;
702;2,00E-03;-3,68E+00;;
703;2,00E-03;-3,68E+00;;
704;-4,00E-03;-3,76E+00;;
705;-4,00E-03;-3,76E+00;;
706;2,00E-03;-3,76E+00;;
707;2,00E-03;-3,76E+00;;
708;4,00E-03;-3,76E+00;;
709;4,00E-03;-3,76E+00;;
710;4,00E-03;-3,84E+00;;
711;4,00E-03;-3,84E+00;;
712;2,00E-03;-3,84E+00;;
713;2,00E-03;-3,84E+00;;
714;-2,00E-03;-3,84E+00;;
715;-2,00E-03;-3,84E+00;;
716;2,00E-03;-3,92E+00;;
717;2,00E-03;-3,92E+00;;
718;4,00E-03;-3,92E+00;;
719;4,00E-03;-3,92E+00;;
720;-2,00E-03;-3,92E+00;;
721;-2,00E-03;-3,92E+00;;
722;-4,00E-03;-4,00E+00;;
723;-4,00E-03;-4,00E+00;;
724;2,00E-03;-4,00E+00;;
725;2,00E-03;-4,00E+00;;
726;2,00E-03;-4,00E+00;;
727;2,00E-03;-4,00E+00;;
728;0,00E+00;-4,00E+00;;
729;0,00E+00;-4,00E+00;;
730;-2,00E-03;-4,00E+00;;
731;-2,00E-03;-4,00E+00;;
732;-2,00E-03;-4,08E+00;;
733;-2,00E-03;-4,08E+00;;
734;0,00E+00;-4,08E+00;;
735;0,00E+00;-4,08E+00;;
736;0,00E+00;-4,08E+00;;
737;0,00E+00;-4,08E+00;;
738;-6,00E-03;-4,08E+00;;
739;-6,00E-03;-4,08E+00;;
740;-8,00E-03;-4,08E+00;;
741;-8,00E-03;-4,08E+00;;
742;0,00E+00;-4,08E+00;;
743;0,00E+00;-4,08E+00;;
744;2,00E-03;-4,16E+00;;
745;2,00E-03;-4,16E+00;;
746;-2,00E-03;-4,16E+00;;
747;-2,00E-03;-4,16E+00;;
748;-2,00E-03;-4,16E+00;;
749;-2,00E-03;-4,16E+00;;
750;0,00E+00;-4,16E+00;;
751;0,00E+00;-4,16E+00;;
752;-2,00E-03;-4,16E+00;;
753;-2,00E-03;-4,16E+00;;
754;-2,00E-03;-4,16E+00;;
755;-2,00E-03;-4,16E+00;;
756;-4,00E-03;-4,16E+00;;
757;-4,00E-03;-4,16E+00;;
758;-6,00E-03;-4,16E+00;;
759;-6,00E-03;-4,16E+00;;
760;-2,00E-03;-4,08E+00;;
761;-2,00E-03;-4,08E+00;;
762;-2,00E-03;-4,08E+00;;
763;-2,00E-03;-4,08E+00;;
764;-2,00E-03;-4,08E+00;;
765;-2,00E-03;-4,08E+00;;
766;-2,00E-03;-4,08E+00;;
767;-2,00E-03;-4,08E+00;;
768;-2,00E-03;-4,08E+00;;
769;-2,00E-03;-4,08E+00;;
770;-2,00E-03;-4,08E+00;;
771;-2,00E-03;-4,08E+00;;
772;2,00E-03;-4,08E+00;;
773;2,00E-03;-4,08E+00;;
774;-2,00E-03;-4,00E+00;;
775;-2,00E-03;-4,00E+00;;
776;-6,00E-03;-4,00E+00;;
777;-6,00E-03;-4,00E+00;;
778;-2,00E-03;-4,00E+00;;
779;-2,00E-03;-4,00E+00;;
780;2,00E-03;-4,00E+00;;
781;2,00E-03;-4,00E+00;;
782;-2,00E-03;-3,92E+00;;
783;-2,00E-03;-3,92E+00;;
784;-4,00E-03;-3,92E+00;;
785;-4,00E-03;-3,92E+00;;
786;-4,00E-03;-3,92E+00;;
787;-4,00E-03;-3,92E+00;;
788;-4,00E-03;-3,92E+00;;
789;-4,00E-03;-3,92E+00;;
790;0,00E+00;-3,84E+00;;
791;0,00E+00;-3,84E+00;;
792;-2,00E-03;-3,84E+00;;
793;-2,00E-03;-3,84E+00;;
794;-4,00E-03;-3,84E+00;;
